"book_name","book_price","book_store","book_author"
"The Prophet 9780141187013","¥60.80","","Kahlil Gibran 著"
"Lectures on Literature（ISBN=9780156027755）","¥93.60","","John Updike 著"
"HAMLET(ISBN=9780553212921)","¥25.80","","威廉 莎士比亚 著"
"【英文原版The (Honest) Truth About Dishonesty】","¥72.00","中华商务进口图书旗舰店","an Ariel"
"Strait is the Gate ISBN=9780141185248","¥59.80","","Andre Gide 著"
"NIGHTWATCHMAN'S OCCURRENCE(ISBN=9780375708336)","¥65.00","","V.S. Naipaul 著"
"[英文原版] Collected Short Stories of Saki /Hector Hugh Munro","¥25.00","中华商务进口图书旗舰店","ugh Munroe Munr"
"HAWTHORNE'S SHORT STORIES（ISBN=9780307741219）","¥62.10","","Nathaniel Hawthorne 著"
"MY SISTER MY LOVE 妹妹，恋人","¥70.40","","本社 编"
"AS YOU LIKE IT(ISBN=9780553212907)","¥21.50","","威廉 莎士比亚 著"
"Iliad and Odyssey","¥107.80","","Homer 著"
"英文原版 Julius Caesar (No Fear Shakespeare)","¥39.00","中国学术书店","SparkNotes"
"BROTHERS KARAMAZOV, THE（ISBN=9780679410034）","¥112.50","","Dostoevsky 编"
"如何欣赏音乐 英文原版WhattoListenforinMusic","¥29.80","上海外文书店旗舰店","Aaron Copland"
"Edmund Spenser’s Poetry 斯宾塞的诗歌","¥132.00","","Edmund Spenser 著"
"PHANTOM OF THE OPERA 9781840220735","¥18.00","","G. LeRoux 著"
"[英文原版]The Iliad 伊利亚特","¥21.00","中华商务进口图书旗舰店","HOMER,"
"W B Yeats Selected Poems 叶芝诗歌选集9780141181257 W.B. Yeats 978全新正版进口版图书","¥68.00","阳光润禾图书专营店","W.B. Yeats"
"HENRY V(ISBN=9780553212952)","¥21.50","","威廉 莎士比亚 (William Shakespeare) 著"
"Billy Budd and Other Tales （Signet Classics)","¥13.00","","Herman Melville 著"
"WAR AND PEACE(ISBN=9780375760648)","¥78.00","","Leo Nikolayevich Tolstoy 著"
"The Drawings of Henry Fuseli [ISBN: 978-1258930219]美国发货无法退货，约五到八周到货","¥414.00","中国学术书店","Paul Ganz"
"Norton Anth of English Literature 8e Vol F (ISBN=9780393927","¥289.90","","M. H. Abrams 等编者"
"LAMBS OF LONDON, THE（ISBN=9781400079582）","¥50.40","","Peter Ackroyd 著"
"Well Wrought Urn（ISBN=9780156957052）","¥62.10","","Cleanth Brooks 著"
"【预订】Miracle Fair: Selected Poems of Wislawa Szymborska美国库房发货，通常付款后3-5周到货！","¥146.00","中国进口图书旗舰店","Wislawa Szymborska,CzeslawMilosz,Joanna"
"CRIME AND PUNISHMENT（ISBN=9780553211757）","¥36.00","","Fyodor Dostoevsky 著"
"英文原版North and South，南与北（诺顿评论版）","¥101.00","中国学术书店","Elizabeth Gaskell"
"The Path to the Spiders Nests ISBN=9780141189734","¥53.70","","Italo Calvino 等著"
"The Sonnets","¥19.70","","威廉 莎士比亚 (William Shakespeare) 著"
"哈佛经典05－Essays and Songs of Ralph Waldo Emerson","¥30.00","","（美）爱略特 主编"
"Get the Scoop, Geronimo!2147483647","¥45.00","上海外文书店旗舰店","Geronimo Stilton"
"ANTONY AND CLEOPATRA(ISBN=9780553212891)","¥21.50","","威廉 莎士比亚 (William Shakespeare) 著"
"ANGEL'S GAME (EXP)(ISBN=9780307742902)","¥34.50","","Carlos Ruiz Zafón 著"
"HENRY V(ISBN=9780812969269)","¥25.50","","William Shakespeare 著"
"VITAMIN D-MOST OF MINERALS","¥13.50","","Stephanie Pedersen"
"The Rape of the Lock and Other Poems","¥17.70","","Alexander Pope 著"
"Star Crossed: Taurus Eyes(ISBN=9780762436712) 英文原版","¥40.50","","Bonnie Hearn Hill 著"
"LORD JIM《吉姆老爷》（ISBN=9780553213614）","¥30.60","","Joseph Conrad 著"
"英文原版Life, the Universe and Everything","¥49.00","中国学术书店","Douglas Adams"
"金球故事集 Golden Ball & Other Stories","¥49.00","","Agatha Christie 著"
"维多利亚时代及爱德华时代经典鬼故事集Classic Victorian and Edwardian Ghost Sto","¥42.20","","Rex Collings 著"
"Penguin Modern Classics: Lucky Jim ISBN:9780141182599","¥52.00","北京市外文书店原版图书旗舰店","Kingsley Amis 著"
"Form and Substance in Anglo-American Law: A Comparative Stu美国发货无法退货，约五到八周到货","¥1927","中国学术书店","P. S. Atiyah"
"【瑕疵品】英文原版Norton Reader: Shorter，诺顿读者文集: 缩写本著名的norton系列，是美国大学英语的主要参考教材","¥248.00","中国学术书店","Linda Peterson"
"Tender is the Night: A Romance 夜色温柔 9780141183596","¥59.80","","F. Scott Fitzgerald 著"
"英文原版Green Lantern: Rise of the Third Army (The New 52)，绿灯侠：","¥160.00","中国学术书店","Geoff Johns"
"霍比特人【现货】英文原版 The Hobbit 霍比特人（英国版，电影封面版） 指环王前传 电影小说 ISBN=978","¥98.90","中国学术书店","J. R. R. Tolkien"
"Red Fox and His Canoe2147483647","¥20.80","上海外文书店旗舰店","Nathaniel Benchley"
"AGNES GREY（ISBN=9780812967135）","¥43.00","","Anne Bronte ，Barbara Ann Suess 编"
"The Moonstone(Wordsworth Classics)月亮宝石 9781853260445","¥17.60","","Wilkie Collins 著"
"英文原版 Henry V 亨利五世","¥15.00","中国进口图书旗舰店","暂无作者信息"
"英文原版Rabbit Angstrom，兔子四部曲：Rabbit, Run兔子，跑吧; Rabbit Redux兔子归","¥198.00","中国学术书店","John Updike"
"失乐园【现货】英文原版 Paradise Lost (Penguin Classics) 失乐园（企鹅经典） 弥尔顿的","¥43.00","中国学术书店","John Milton"
"神秘花园 (诺顿英国文学评论系列) Secret Garden","¥58.50","","Frances Hodgson Burnett 著"
"[英文原版]Lenin: A Biography / Service, Robert/ Pan Macmillan 列","¥103.00","中华商务进口图书旗舰店","Service, Robert"
"Twilight: Director's Notebook(Hardcover)《暮光之城》导演手记","¥123.20","","Catherine Hardwicke 著"
"欧亨利短篇小说选集【现货】英文原版 Selected Stories (Penguin Twentieth-Centu","¥50.00","中国学术书店","O. Henry"
"[英文原版]550 AP Calculus AB & BC Practice Questions / Review,","¥128.00","中华商务进口图书旗舰店","Princeton Review"
"Tess of the D'Urbervilles","¥17.70","","Thomas Hardy 著"
"美人如玉剑如虹 Scaramouche","¥44.00","","Rafael Sabatini 著"
"英文原版Midnight’s Children，午夜的孩子[平装]，Salman Rushdie(萨曼?拉什迪)，IS","¥73.00","中国学术书店","Salman Rushdie"
"SONS AND LOVERS 儿子与情人","¥17.60","","D.H. Lawrence 著"
"[英文原版] The Coming of the Third Reich","¥135.00","中华商务进口图书旗舰店","[""Richard J. Evans""]"
"Collins Easy Learning Spanish Grammar and Practice2147483647","¥90.00","上海外文书店旗舰店","暂无"
"Othello 奥赛罗","¥15.00","","William Shakespeare 著"
"【微损-特价品】英文原版Under the Dome: A Novel，穹顶之下，精装，斯蒂芬·金 (Stephen封套边角轻微磨损，其他完好，内页全新，不影响阅读收藏（买前可向客服索要详情图片）","¥160.00","中国学术书店","Stephen King"
"Around the World in 80 Days 环游世界80天","¥22.00","","Jules Verne 著"
"Eugene Onegin (Wordsworth Classics) 奥涅金 9781840221367","¥33.10","","Aleksandr Sergeevich Pushkin 著"
"Three Sea Stories (Wordsworth Classics) 约瑟夫·康拉德大海故事三篇","¥18.70","","Joseph Conrad 著"
"PARADISO（但丁神曲 《天堂》）（ISBN=9780553212044）","¥30.00","","Dante Alighieri 著"
"SIDDHARTHA（ISBN=9780553208849）","¥23.40","","Hermann Hesse 著"
"毕业了GRADUATION","¥13.20","","Running Press 著"
"BEST SHORT STORIES/DOSTOEVSKY（ISBN=9780375756887）","¥67.20","","Fyodor Dostoyevsky , David Magarshack 编译"
"Poems & Sonnets of William Shakespeare 莎士比亚诗选","¥26.00","中国进口图书旗舰店","暂无作者信息"
"Three Comedies （by William Shakespeare）莎士比亚三大喜剧","¥22.00","","William Shakespeare 著"
"Odyssey 奥德塞","¥12.00","中国进口图书旗舰店","暂无作者信息"
"All the Little Live Things (Contemporary American Fiction)美国发货无法退货，约五到八周到货","¥155.00","中国学术书店","Wallace Stegner"
"英文原版Sherlock: The Adventures of Sherlock Holmes福尔摩斯历险记","¥41.00","中国学术书店","Arthur Conan Doyle,Mark Gatiss"
"【预订】The Great Taboo美国库房发货，通常付款后3-5周到货！","¥321.00","中国进口图书旗舰店","Grant Allen"
"The Complete Poetry of Edgar Allan Poe","¥17.70","","Edgar Allan Poe 著"
"IDIOT, THE（ISBN=9780679642428）","¥56.00","","Fyodor M. Dostoevsky 著，Constance Garnett 译"
"Turning Back the Clock（ISBN=9780156034210）","¥58.50","","Umberto Eco 著"
"英文原版 Jungle Book 丛林故事 软精装","¥101.00","中华商务进口图书旗舰店","Rudyard Kipling"
"[英文原版]Bloody River Blues/Jeffery Deaver/Coronet Books","¥85.00","中华商务进口图书旗舰店","eaver, Jeffer"
"英文原版 To Kill a Mockingbird, 50th Anniversary Edition","¥71.00","中国学术书店","Harper Lee"
"YOUR GENETIC DESTINY","¥60.70","","Aubrey Milunsky 等著"
"LOVE/TIME OF CHOLERA(OPRAH 59)（ISBN=9780375400698）","¥95.00","","Gabriel Garcia Marquez 著"
"GILDED AGE, THE(ISBN=9780812973563)","¥64.50","","Charles Dudley Warner 著"
"NOTES FROM UNDERGROUND（ISBN=9781400041916）","¥70.20","","Fyodor Dostoyevsky 著"
"MUCH ADO ABOUT NOTHING(ISBN=9780812969177)","¥34.50","","William Shakespeare 著"
"WOMAN IN WHITE 白衣女人","¥22.00","","Wilkie Collins 著"
"Four Major Plays, Volume II","¥19.70","","Henrik Ibsen 著"
"NICHOLAS NICKLEBY（ISBN=9780679423072）","¥97.20","","Charles Dickens 著"
"Stories of Red Hanrahan, The Secret Rose, Rosa Alchemica [I美国发货无法退货，约五到八周到货","¥216.00","中国学术书店","Yeats W. B. (William Butler) 1865-1939"
"Jack Kerouac The Dharma Bums","¥59.80","","Jack Kerouac 著"
"Persuasion","¥17.70","","Jane Austen 著"
"The Third Reich In Power,1933-1939 9780141009766","¥59.80","","Richard J. Evans 著"
"Othello(Wordsworth Classics)奥塞罗 9781853260186","¥18.70","","William Shakespeare 著"
"GOODBYE, COLUMBUS(ISBN=9780679748267)","¥58.50","","Philip Roth 著"
"SIDDHARTHA（ISBN=9780679643364）","¥65.70","","Hermann Hesse 著"
"英文原版 Christmas Carol 圣诞颂歌","¥110.00","中华商务进口图书旗舰店","Charles Dickens"
"ILIAD 伊利亚特","¥22.00","","Homer 著"
"ADA, OR ARDOR(ISBN=9780679725220)","¥78.00","","Vladimir Nabokov 著"
"【预订】Ode to the West Wind and Other Poems美国库房发货，通常付款后3-5周到货！","¥66.00","中国进口图书旗舰店","Shelley, Percy Bysshe"
"Poetry Handbook（ISBN=9780156724005）","¥54.50","","Mary Oliver 著"
"The Signet Book of American Essays","¥17.70","","M. Jerry Weiss 等著"
"英文原版A Christmas Carol,圣诞颂歌","¥30.00","中国学术书店","Charles Dickens"
"英文原版 Dear Zoo (Lift-the-Flap) 亲爱的动物园（卡板翻翻书） 吴敏兰书单设计创意十足 形象生动活泼 幼儿启蒙认知英文原版","¥41.00","中国学术书店","Rod Campbell"
"【预订】Begin with the End in Mind美国库房发货，通常付款后3-5周到货！","¥110.00","中国进口图书旗舰店","Emma Healey"
"【预订】Chronicle of a Death Foretold Y9781400034710美国库房发货，通常付款后3-5周到货！","¥135.00","中国进口图书旗舰店","Gabriel GarciaMarquez"
"Cuckoo's Calling","¥70.20","","Robert Galbraith 著"
"The Trial 审判 9780141182902","¥54.40","","Franz Kafka 著"
"【预订】The Cocktail Party Y9780156182898美国库房发货，通常付款后3-5周到货！","¥114.00","中国进口图书旗舰店","T. S. Eliot"
"KING LEAR 李尔王","¥22.00","","William Shakespeare 等著"
"英文原版Modern African Drama，现代非洲戏剧（诺顿评论版）","¥128.00","中国学术书店","Biodun Jeyifo"
"英文原版Shooting An Elephant猎象","¥45.00","中国学术书店","George Orwell"
"Assassin's Creed：Brotherhood 刺客信条：兄弟会【英文原版】","¥39.00","中国学术书店","Oliver Bowden"
"The Arabian Nights: Tales of 1,001 Nights Vol. 3(ISBN=97801","¥65.60","","Robert Irwin 著"
"Get To Know Yourself And Transform Your Life With The Wisdo美国发货无法退货，约五到八周到货","¥173.00","中国学术书店","Pejman Aghasi"
"The Arabian Nights: Tales of 1,001 Nights Vol. 2(ISBN=97801","¥76.50","","Ursula Lyons 著"
"The History of Modern Iran: An Interpretation [ISBN: 978-12美国发货无法退货，约五到八周到货","¥195.00","中国学术书店","Joseph M. Upton"
"BREAKFAST OF CHAMPIONS(ISBN=9780385334204)","¥65.00","","Kurt, Jr. Vonnegut 著"
"The Adventures of Tom Sawyer and Adventures of Huckleberry","¥27.20","","Mark Twain 著"
"BODY LANGUAGE","¥90.00","","JAMESW.HALL 著"
"The Call of the Wild and Selected Stories 100th Anniversary","¥19.70","","Tobey Hiller 著"
"谁是伍德罗·威尔逊 英文原版WhoWasWoodrowWilson?","¥35.00","上海外文书店旗舰店","Margaret Frith"
"经典名著 Macbeth (Signet Classics)2147483647","¥29.80","上海外文书店旗舰店","William Shakespeare"
"【预订】Understanding Sherman Alexie美国库房发货，通常付款后3-5周到货！","¥266.00","中国进口图书旗舰店","Daniel Grassian"
"Treasure Island 金银岛 Barnes & Noble Classics ISBN=9781593083","¥50.60","","Robert Louis Stevenson 著"
"英文原版Innovation as Usual: How to Help Your People Bring Grea","¥138.00","中国学术书店","Paddy Miller"
"【现 货】英文原版Pride and Prejudice","¥78.00","中国学术书店","Jane Austen"
"Lion of the Sun: A Chronicle Of The Wars, Battles and Great美国发货无法退货，约五到八周到货","¥202.00","中国学术书店","Richard Gabriel"
"Timon of Athens 雅典的泰门(新的修订版)","¥15.60","",""
"英文原版Beezus and Ramona","¥41.00","中国学术书店","Beverly Cleary,Jacqueline Rogers"
"Trolius and Criseyde（Norton Literature） 特罗勒斯与克丽西德（诺顿文学评论）","¥111.80","","Stephen A. Barney 著"
"V.S.NAIPAUL","¥67.60","","V. S. Naipaul 著"
"DAYDREAMER, THE(ISBN=9780385498050)","¥46.40","","Ian McEwan 著"
"JANE EYRE (MTI)（ISBN=9780307700377）","¥77.40","","Charlotte Bronte 著"
"Penguin Modern Classics All the Kings Men ISBN:978014118861","¥52.00","北京市外文书店原版图书旗舰店","Robert Penn Warren"
"英文原版Leading Change，领导变革","¥138.00","中国学术书店","John P. Kotter"
"V.S.NAIPAUL","¥84.90","","V. S. Naipaul 著"
"Hamlet哈姆雷特 William Shakespeare 9780451526922全新正版进口图书","¥20.00","阳光润禾图书专营店","William Shakespeare"
"Irish Fairy Tales2147483647","¥20.80","上海外文书店旗舰店","Joseph Jacobs,Joseph Jacobs"
"Collins Classics Sense and Sensibility","¥15.00","北京市图书进出口有限公司（bpiec）旗舰店","JANE AUSTEN"
"I'M A Stranger Here Myself(比尔·布莱森作品《人在故乡为异客》)(ISBN=97807679","¥69.00","","Bill Bryson 编"
"The Unconsoled2147483647","¥75.00","上海外文书店旗舰店","Kazuo Ishiguro"
"NARROW CORNER, THE(ISBN=9780307473202)","¥65.00","","W. Somerset Maugham 著"
"Twisted缠绕","¥73.40","","Laurie Halse Anderson 著"
"OF LOVE AND OTHER DEMONS（ISBN=9781400034925）","¥56.00","","Gabriel Garcia Marquez 著"
"Prophet 英文原版 纪伯伦-《先知》国营进口，质量保证！","¥52.00","中国进口图书旗舰店","暂无作者信息"
"PROFESSOR OF DESIRE, THE(ISBN=9780679749004)","¥58.50","","Philip Roth 著"
"英文原版 Justice League: Cry for Justice","¥131.00","中国学术书店","James Robinson,Mauro Cascioli"
"OPERATION SHYLOCK(ISBN=9780679750291)","¥69.00","","Philip Roth 著"
"Evaluation of Particulate Emission Factors for Vehicle Tire美国发货无法退货，约五到八周到货","¥142.00","中国学术书店","U.S. Environmental Protection Agency"
"HEARN: Kokoro 小泉八云《心》ISBN 9784805307489","¥142.60","","Lafcadio Hearn 著"
"Bond Plays: 2: Lear; The Sea; Narrow Road to the Deep North美国发货无法退货，约五到八周到货","¥193.00","中国学术书店","Edward Bond"
"NARCISSUS AND GOLDMUND（ISBN=9780553275865）","¥34.50","","Hermann Hesse , Ursule Molinaro 编译"
"英文原版 Ravelstein 《拉维尔斯坦》贝娄 著","¥52.00","北京市外文书店原版图书旗舰店","Saul Bellow"
"英文原版 老鼠记者 儿童绘本 7-12岁 Geronimo Stilton #12: The First Samura2147483647","¥65.00","上海外文书店旗舰店","暂无"
"拥有它 奥普拉语录 英文原版 Own It: Oprah Winfrey In Her Own Words","¥70.00","中华商务进口图书旗舰店","Oprah Winfrey"
"WHEN SHE WAS GOOD(ISBN=9780679759256)","¥65.00","","Philip Roth 著"
"Selected Short Stories - Conrad2147483647","¥20.80","上海外文书店旗舰店","Joseph Conrad,Keith Carabine"
"PUDD'NHEAD WILSON(ISBN=9780553211580)","¥21.50","","Mark Twain 著"
"LES MISERABLES（悲惨世界）（ISBN=9780449300022）","¥26.00","","Victor Hugo 著"
